EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
660773533,IGLESIA RENACER DE ESPERANZA PARA TODA LA FAMILIA ASAMBLEAS DE DIOS,,PO BOX 837,TRUJILLO ALTO,PR,00977-0837,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660773801,HUELLA COLEGIAL INCORPORATED,,CALLE RAMOS ANTONINI 58,MAYAGUEZ,PR,00680-0000,0000,03,3,2000,201806,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,O53,
660774675,FUNDACION AGENDA CIUDADANA INC,,50 CARR 165 OFFICE 1000 BUCHANAN,GUAYNABO,PR,00909-0000,0000,03,3,2100,201409,1,15,000000000,1,01,202312,3,4,01,0,12,61779,287314,287314,W24,
660775224,ALPHA PHI OMEGA,% PONTIFICAL CATHOLIC UNIVERSITY PR,2250 BLVD LUIS A FERRE AGUAYO 592,PONCE,PR,00717-0000,1113,03,9,1000,196606,1,16,036000000,5,01,202107,0,0,02,0,07,0,0,0,,PHI SIGMA CHAPTER
660775452,MONTICELLO TENNIS TRAINING CENTER INC,,HC 71 BOX 6984,CAYEY,PR,00736-9117,0000,03,3,2000,201902,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,N66,
660776102,HOSPITAL MENONITA CAGUAS INC,,PO BOX 6660,CAGUAS,PR,00726-6660,0000,03,3,1000,202209,1,12,000000000,1,01,202303,9,9,01,0,03,182286156,150359221,118868748,E20,
660776219,PUERTO RICO CONGRESS OF PARENTS AND TEACHERS,% PRPTA,PO BOX 1332,HORMIGUEROS,PR,00660-5332,0000,03,3,1000,201408,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,B94,PR PTA
660776224,RAYITO DE ESPERANZA CORP,,PMB 431 100 GRAND PASEO BLVD STE112,SAN JUAN,PR,00926-5955,0000,03,3,1000,201809,1,15,000000000,1,01,202312,4,4,01,0,12,354869,373083,373083,P20,
660776227,FOUNDATION FOR PUERTO RICO INC,,1500 CALLE ANTONSANTI,SAN JUAN,PR,00912-3139,0000,03,3,1000,201312,1,15,000000000,1,01,202212,7,8,01,0,12,5842849,38470276,6329800,S20,
660776346,PHA PTEROCARPUS FOREST INC,% GABRIEL ESPASAS,5 ACADEMY DR PALMAS DEL MAR,HUMACAO,PR,00791-0000,0000,03,3,1000,201410,1,15,000000000,1,01,202312,3,1,02,0,12,59934,8025,8025,C36,
660776353,IGLESIA TABERNACULO DE RESTAURACION CASA DE PAZ,% PASTOR ADAM VARELA,PO BOX 1376,AGUADA,PR,00602-1376,0000,03,3,7000,202403,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
660776355,LUQUILLO BIBLE CHURCH,,F9 CALLE 6,LUQUILLO,PR,00773-2415,1668,03,9,7000,196407,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660776649,DAVID L HILXON,% LILLIAM CARRERO,HC 1 BOX 3628,UTUADO,PR,00641-9248,0000,03,3,1000,201401,1,15,000000000,1,01,202312,1,0,02,0,12,1,0,0,L22,
660776795,FUNDACION YO PUEDO-INC,% YARITZA RIVERA CRUZADO,106 CALLE MONTE ALVENIA,MANATI,PR,00674-5724,0000,03,3,1000,202209,1,16,000000000,1,01,202312,3,3,01,0,12,77960,67043,67043,K30,
660776914,BROADWAY ILLUSIONS INC,,URB VEREDAS 764 VEREDA DE LOS CEDRO,GURABO,PR,00778-0000,0000,03,3,1000,201705,1,16,000000000,1,01,202306,0,0,02,0,06,0,0,0,A60,
660776918,SURCANDO LA HISTORIA INC,% RAFAEL VELAZQUEZ,PO BOX 78,LAJAS,PR,00667-0000,0000,03,3,1200,201906,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,A20,
660777652,MULTISENSORY READING CENTERS OF PR INC,% NATALIA CANTO,PO BOX 19168,SAN JUAN,PR,00910-0000,0000,03,3,2000,201403,1,16,000000000,1,01,202306,5,5,01,0,06,874877,775095,775095,B92,
660778121,PROTECTORES DE CUENCAS INC,% ROBERT A VIQUEIRA,PO BOX 1563,YAUCO,PR,00698-1563,0000,03,3,1000,201603,1,15,000000000,1,01,202312,6,6,01,0,12,3457269,3533122,3533122,C32,
660778560,LOLA RUN LIKE A LOLA INC,,PO BOX 2963,CAROLINA,PR,00984-2963,0000,03,3,1000,202302,1,15,000000000,1,01,202312,4,5,01,0,12,259643,702366,702366,N99,
660778851,DISABLED AMERICAN VETERANS AUX INC,% NILDA PATON NLANGUAL,VIOLETA SR 43 VALLE HERMOSO,HORMIGUEROS,PR,00660-0000,2473,04,9,1000,197310,1,00,908921000,5,01,202306,0,0,02,0,06,0,0,0,W30,6 MAYAGUEZ
660779390,ALIANZA PRO RESCATE DE ANIMALES INC,% ROBERTO ARIZMENDI,1353 AVE LUIS VIGOREAUX,GUAYNABO,PR,00966-2715,0000,03,3,4000,201407,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,D99,
660780024,CONPRMETIDOS,% ISABEL RULLAN,1250 AVE PONCE DE LEON STE 301,SAN JUAN,PR,00907-3976,0000,03,3,1000,201906,1,15,000000000,1,01,202212,6,5,01,0,12,1344619,936762,936762,S30,
660780454,DISABLED AMERICAN VETERANS AUXILIARY,% MARIAM MARTINEZ RYES,PO BOX 1058,SABANA HOYOS,PR,00688-0000,2473,04,9,1000,197310,2,00,908921000,5,01,202306,0,0,02,0,06,0,0,0,,11 SGT A BERMUDEZ
660780713,IGLESIA PENTECOSTAL FUENTE DE VIDA,% ROBOLFO PENA,HC 6 BOX 13081,SAN SEBASTIAN,PR,00685-9850,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660781441,CHRISTIAN SCHOOL AND CHAPEL FOR THE DEAF,% SCHOOL DIRECTOR,HC 1 BOX 7111,LUQUILLO,PR,00773-9272,0000,03,3,1000,201401,1,11,000000000,1,01,202312,3,3,01,0,12,85307,56099,56099,B28,EVANGELICAL SCHOOL FOR THE DEAF
660782204,COMUNIDAD DE CERCADILLO EN ACCION INC,% SANDRA RAMIREZ,PO BOX 372375,CAYEY,PR,00737-2375,0000,03,3,1000,202208,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
660782360,DISABLED AMERICAN VETERANS AUXILIARY INC,% NOEMI BURGOS DE PANETO,PO BOX 36421,SAN JUAN,PR,00936-0000,2473,04,9,1000,197310,1,00,908921000,5,01,202406,0,0,02,0,06,0,0,0,,1 SFC A PENA GARCIA
660782489,FUNDACION FRANK PEREZ CONCEPCION INC,,PO BOX 2319,ISABELA,PR,00662-9319,0000,03,3,1200,202009,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P82,
660782521,PUERTO RICO INFORMATION TECHNOLOGY CLUSTER INC,% VICTOR LOPEZ,1353 AVE LUIS VIGOREAUX,GUAYNABO,PR,00966-2715,0000,03,3,1238,202003,1,15,000000000,1,01,202212,3,3,01,0,12,50340,65143,65143,U99,
660782537,TECHNO INVENTORS INC,% LOGISTIC DEPARTMENT,405 AVE ESMERALDA STE 2,GUAYNABO,PR,00969-4466,0000,03,3,2000,201409,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,B90,
660783031,CENTRO PARA EMPRENDEDORES INC,% NERMA ALBERTORIO,PO BOX 6135,CAGUAS,PR,00726-6135,0000,03,3,2000,202005,1,15,000000000,1,01,202212,5,6,01,0,12,727826,1062589,1062589,B99,CENTRO PARA EMPRENDEDORES
660784220,VIETNAM VETERANS OF AMERICA INC,,PO BOX 33177,SAN JUAN,PR,00933-3177,3202,19,9,1000,198411,2,00,907000000,5,01,202402,0,0,02,0,02,0,0,0,,PUERTO RICO STATE COUNCIL
660785887,ASOCIACION PARA LA EDUCACION INTEGRAL INC,% ASOCIACION PARA LA EDUCACION INTE,1761 C JOSE FERRER Y FERRER,SAN JUAN,PR,00921-0000,0000,03,3,2000,201910,1,16,000000000,1,01,202206,4,5,01,0,06,157962,591216,591216,B99,
660785994,INTERNATIONAL SOCIETY FOR KRISHNA CONSCIOUSNESS DE PUERTO RICO INC,,HC 1 BOX 8440,GURABO,PR,00778-9458,0000,03,3,7000,201908,1,10,000000000,1,01,,0,0,06,0,12,,,,X99,
660786356,WALKS-WEBS WESTERN EAGLE BILINGUAL SCHOOL PREK 12TH GRADE INC,% LINDA J ROMAN,5 REPARTO SAN FRANCISCO,MAYAGUEZ,PR,00680-0000,0000,03,3,2000,201503,1,11,000000000,1,01,202306,4,6,01,0,06,335353,1508337,1508337,B20,
660787190,DISABLED AMERICAN VETERANS AUXILIARY INC,% ANA E GALDRZA,PO BOX 2141,AGUADILLA,PR,00605-2141,2473,04,9,1000,197310,1,00,908921000,5,01,202306,0,0,02,0,06,0,0,0,,14 AGUIDILLA
660788125,CASA BELEN DE PR SERVICIOS INTEGRADOS,,4-3 AVE CAMPO RICO URB SABANA GDNS,CAROLINA,PR,00983-0000,0000,03,3,1270,202311,1,16,000000000,1,01,,0,0,02,0,06,,,,B80,CASA BELEN
660788210,ALIANZA DE PUERTO RICO CONTRA LA TRATA HUMANA INC,% KARLA GONZALEZ-CRUZ,PO BOX 31079,SAN JUAN,PR,00929-2079,0000,03,3,1000,201402,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P62,
660788380,FUNDACION ASISTENCIA CENTRO DE TRAUMA INC,,PMB 130 BOX 70344,SAN JUAN,PR,00936-0000,0000,03,3,1000,201704,1,15,000000000,1,01,202212,4,4,01,0,12,216256,146319,146319,E32,
660788645,PATHSTONE CORPORATION,% KEVIN G RYCK TREASURER,1122 CALLE 2 SE,SAN JUAN,PR,00921-1741,9113,03,9,1000,198209,1,15,000000000,1,01,,0,0,01,0,09,,,,,VALLE DORADO INC
660790014,CORPORACION JUVENIL PARA EL DESARROLLO DE COMUNIDADES SOSTENIB,,20 LUIS MUNOZ MARIN AVE PMB 179,CAGUAS,PR,00725-1956,0000,03,3,2000,201506,1,15,000000000,1,01,202306,6,6,01,0,12,1293686,1018847,993476,C60,AGROINNOVA
660790427,FUNDACION EDUCATIVA INTEGRAL BILINGUE INC,% OSCAR CASTRO LABOY,1764 CALLE SIERVAS DE MARIA,PONCE,PR,00730-4072,0000,03,3,1200,202105,1,11,000000000,1,01,202306,5,4,00,0,06,631499,487978,487978,B20,
660790441,SEMILLITAS DE PAZ ALIMENTANDO LA EZPERANZA INC,% LIZANDRA VEGA GUZMAN,PLAYA FORTUNA 79A CALLE 13,LUQUILLO,PR,00773-0000,0000,03,3,2700,202201,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,O50,
660790505,PUERTO RICO GO JU RYU KARATE DOJO INC,,INTERAMERICANA CALLE 29 AN 10,TRUJILLO ALTO,PR,00976-0000,0000,03,3,1200,202005,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,N30,
660790530,DIOS DE LOS MILAGROS,% IVAN SARIEGO,AVENIDA ACUARELA 110 APT 31,GUAYNABO,PR,00969-0000,0000,03,3,7000,201711,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,X20,
660790612,LILYS ANGELS & DOWN SYNDROME AWARENESS FOUNDATION,% KRISTEN ROSE FRISCIA HUBERT,PO BOX 9023633,SAN JUAN,PR,00902-3633,0000,03,3,1000,202309,1,15,000000000,1,01,201712,3,3,01,0,12,54740,75261,75261,G25,
660791001,CENTRO METROPOLITANO DE SERVICIOS COMUNITARIOS INC,,908 CALLE 1 SE,SAN JUAN,PR,00921-2613,0000,03,3,1000,201704,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,S20,
660791104,OBSIDIS CONSORTIA INC,% JOSE ARROYO,FAIR VIEW L-8 CALLE 19,SAN JUAN,PR,00926-0000,0000,03,3,8000,202310,1,04,000000000,1,01,,0,0,00,1,12,,,,U41,OC
660791661,CENTRO DE INVESTIGACION Y POLITICA PUBLICA,% ANGEL SIERRA,53 CALLE SAN JUSTO C1,SAN JUAN,PR,00901-0000,0000,03,3,1000,202002,1,15,000000000,1,01,202312,3,4,01,0,12,59033,107613,107613,S19,
660791744,ACE MENTOR PROGRAM OF PUERTO RICO,% PEDRO LORENZO,1064 AVE PONCE DE LEON STE 500,SAN JUAN,PR,00907-3742,0000,03,3,1200,201807,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,B99,
660792282,ALIANZA DE CENTROS DE SALUD COMUNITARIA INC,,35 JUAN C BORBON PMB 318 STE 67,GUAYNABO,PR,00969-5375,0000,06,3,2000,202305,2,00,000000000,1,01,202312,7,7,01,0,12,5233156,6190020,6190020,S41,
660792388,HUNGER CORP,,PO BOX 1820,MANATI,PR,00674-1820,0000,03,3,1200,202011,1,15,000000000,1,01,202212,3,5,01,0,12,28663,567278,567278,P40,
660792928,PUERTO RICO ORGANIZACIONES VOLUNTARIAS ACTIVAS EN DESASTRES,% EDWIN J NAZARIO OJEDA,PO BOX 3044,GUAYNABO,PR,00970-3044,0000,03,3,1000,202003,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,M11,
660793381,EMBAJADA MUNDIAL DE ACTIVISTAS POR LA PAZ CORP,,PO BOX 370982,CAYEY,PR,00737-0982,0000,03,3,1000,201610,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,Q01,GLOBAL EMBASSY OF ACTIVISTS FOR PC
660793427,PUERTO RICO HISTORIC BUILDING DRAWING SOCIETY,,PO BOX 9020034,SAN JUAN,PR,00902-0034,0000,03,3,1000,201805,1,16,000000000,1,01,202312,4,4,01,0,12,101452,135852,135852,A80,
660793585,GIVING LIFE INC,% NANISHKA P MORALES LAZARO,2603 PASEO ANON,TOA BAJA,PR,00949-4328,0000,03,3,1700,201908,1,15,000000000,1,01,202212,3,3,02,0,12,46871,36887,36887,P20,
660793743,MINISTRANDO SOBRE LAS NACIONES INC,% FELIX RIVERA,PO BOX 913,FAJARDO,PR,00738-0913,0000,03,3,7000,202207,1,10,000000000,1,01,202112,1,0,06,0,12,1,0,0,X20,
660793837,DA VINCI ACADEMY CORP,% DA VINCI ACADEMY,50 CALLE AQUAMARINA,CAGUAS,PR,00725-1907,0000,03,3,2000,201606,1,11,000000000,1,01,202312,0,0,02,0,12,0,0,0,,
660794172,WELLNESS FOR FAMILY INC,% WILDA FIGUEROA,465 CALLE HOSTOS URB EL VEDADO,SAN JUAN,PR,00917-0000,0000,03,3,2000,201501,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,E70,
660794245,IGLESIA CRISTIANA RENDIDOS A LOS PIES DEL MAESTRO,% NORMA E MENDEZ HERNANDEZ,PO BOX 1116,PATILLAS,PR,00723-1116,0000,03,3,1700,202009,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
660794599,EMPOWERING PEOPLE FOUNDATION CORP,% NELSON A IRIZARRY RIVERA,PO BOX 1458,AGUADA,PR,00602-1458,0000,03,3,2000,201410,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,B60,
660794851,CASA DE MISERICORDIA EL GRAN YO SOY INC,% JUAN DANIEL VELEZ,STREET 46 BLOCK 40 - 14 MIRA FLORES,BAYAMON,PR,00957-0000,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660795286,INSTITUTE FOR SOCIO-ECOLOGICAL RESEARCH,% ISER,PO BOX 3151,LAJAS,PR,00667-3151,0000,03,3,2800,201410,1,16,000000000,1,01,202212,4,5,01,0,12,308013,978410,978410,C05,
660795546,ISKCON GURABO,,HC 1 BOX 8440,GURABO,PR,00778-9458,0000,03,3,1270,201403,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
660795872,COALICION DE CANCER COLORRECTAL DE PUERTO RICO INC,% MARCIA R CRUZ CORREA,PMB 594 267 CALLE SIERRA MORENA,SAN JUAN,PR,00926-0000,0000,03,3,1200,201805,1,15,000000000,1,01,202212,4,4,01,0,12,130427,187863,187863,G30,
660795977,INCUBADORA CREATIVA INC,% SILVIA AGUILO,114 CALLE MENDEZ VIGO E,MAYAGUEZ,PR,00680-5052,0000,03,3,2800,201809,1,16,000000000,1,01,202212,3,3,01,0,12,61650,65465,65465,S43,
660796467,EXALT CORPORATION,% ALEXANDER ALDARONDO,2 CALLE VELA STE 701,SAN JUAN,PR,00918-3607,0000,03,3,1200,201511,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,B90,
660797062,FUNDACION STEFANO STEENBAKKERS BETANCOURT CORP,% ZORIMAR BETANCOURT,INDUSTRIAL MINILLAS 111 CARR 174,BAYAMON,PR,00959-0000,0000,03,3,1200,201906,1,15,000000000,1,01,202212,4,4,01,0,12,181977,389715,389715,P20,
660797252,OFICIALES INVESTIGADORES DE CRUELDAD DE ANIMALES CORP,% IRIS QUINONES,PO BOX 7891 PMB 221,GUAYNABO,PR,00970-7891,0000,03,3,1000,201603,1,04,000000000,1,01,202112,1,1,00,1,12,463,4529,,D20,OICA
660797311,CARIBBEAN 12 STEP INC,,1569 CALLE ALDA STE 201,SAN JUAN,PR,00926-2728,0000,03,3,1000,202002,1,15,000000000,1,01,202312,5,4,01,0,12,619453,234662,210911,G99,
660798332,FEDERACION PUERTORRIQUENA DE DEPORTISTAS CIEGOS,,13 CALLE BEGONIA,SAN JUAN,PR,00926-7443,0000,03,3,1000,202303,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P86,
660798610,VOCES COALICION DE INMUNIZACION Y PROMOCIION DE LA SALUD INC,,35 CALLE JUAN C BORBON PMB 290 STE,GUAYNABO,PR,00969-0000,0000,03,3,1200,201503,1,15,000000000,1,01,202212,6,8,01,0,12,1831803,17815652,17815652,Q33,
660798950,THERAPY & FAMILY COUNSELING CORP,% NERILUZ MALDONADO PEREZ,PO BOX 56026,BAYAMON,PR,00960-6226,0000,03,3,1280,201902,1,15,000000000,1,01,202212,3,3,01,0,12,64551,69879,69879,E50,
660799136,ELITE EDUCATIONAL GROUP,% ELITE EDUCATIONAL GROUP CORP DBA,PO BOX 8978,BAYAMON,PR,00960-8978,0000,03,3,1200,202111,1,11,000000000,1,01,202212,4,6,01,0,12,459129,1072859,1072859,B20,
660799555,RISING STARS FOUNDATION CORP,% SACRED FAMILY SCHOOL,35 MUNOZ RIVERA AVE CARIBE PLZ STE,SAN JUAN,PR,00901-0000,0000,03,3,2000,201710,1,11,000000000,1,01,202306,6,5,01,0,06,1198624,836203,834203,B20,
660800062,PUERTO RICO INDUSTRIES FOR THE BLIND,% CALLE JAIME RODRIGUEZ,2010 JAIME RODRIGUEZ ST GUANAJIBO I,MAYAGUEZ,PR,00682-0000,0000,03,3,1000,201804,1,16,000000000,1,01,202212,7,8,01,0,12,6338282,10322939,8189193,J30,
660800233,IGLESIA EL RETORNO DE JESUCRISTO INC,,PO BOX 3043,AGUADILLA,PR,00605-3043,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660800416,FUNDACION TESOROS DE AMOR,% AILIANET ROLDAN,960 PORTOVENECIA PORTOBELLO,TOA BAJA,PR,00950-0000,0000,03,3,1200,202005,1,15,000000000,1,01,202312,5,5,01,0,12,576152,597332,597332,B43,
660801404,PARA LA NATURALEZA INC,% MARIA C APONTE ALEQUIN,PO BOX 9023554,SAN JUAN,PR,00902-3554,0000,03,3,1000,201408,1,03,000000000,1,01,202212,8,8,00,1,12,31876072,33926170,,C30,
660801473,REBORN FAMILY CENTER INC,% DYALMARIS HERNANDEZ,1027 AVE PENONCILLO,COTO LAUREL,PR,00780-2898,0000,03,3,1200,202302,1,15,000000000,1,01,202312,2,3,01,0,12,16850,88787,88787,P40,
660802086,CLUB ESTHIMA INC,% KATHERINE CATINCHI,PO BOX 4980,CAGUAS,PR,00726-4980,0000,03,3,1000,201903,1,15,000000000,1,01,202312,3,3,02,0,12,40836,30979,30979,P81,
660802223,SANARE INC,,7 ST REPARTO MARQUEZ STE E-19,ARECIBO,PR,00612-0000,0000,03,3,2000,201407,1,15,000000000,1,01,202312,3,0,02,0,12,40000,0,0,F19,
660803376,SURF4DEM INC,% GIOVANNI MARTINEZ PRES,EXT ROOSEVELT 476 ALVERIO,SAN JUAN,PR,00918-2619,0000,03,3,1000,201703,1,11,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
660803400,LOVE CREW INC,,1019 AVE LUIS VIGOREAUX APT 18-F,GUAYNABO,PR,00966-2446,0000,03,3,1450,202205,1,15,000000000,1,01,,0,0,02,0,12,,,,P20,
660803479,COLITAS SONRIENTES INC,,PO BOX 7576,PONCE,PR,00732-0000,0000,03,3,4000,201601,1,15,000000000,1,01,202212,3,3,02,0,12,36484,38386,38386,D20,
660803800,COMUNIDAD BOHIQUE INC,,HC 2 BOX 40958,VEGA BAJA,PR,00693-9605,0000,03,3,1250,202104,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,S20,
660803903,CORPORACION PARA EL DESARROLLO DE LA CIUDAD DE CAGUAS,% ZAMIA BAERGA,PO BOX 1420,CAGUAS,PR,00726-1420,0000,03,3,1000,201407,1,15,000000000,1,01,202106,0,0,02,0,06,0,0,0,L99,
660803971,FUNDACION JUAN AGOSTO-ALICEA,% JUAN AGOSTO-ALICEA,4531 ISLA VERDE AVE,CAROLINA,PR,00979-5305,0000,03,3,1200,201802,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,B82,FJAA
660804198,ASOCIACION ACIRC CORP,% ASOCIACION ACIRC,PO BOX 9022573,SAN JUAN,PR,00902-2573,0000,03,3,1000,202010,1,15,000000000,1,01,202212,4,4,01,0,12,226142,394862,394862,A20,ACIRC
660804230,FUNDACION PARA DESARROLLO DE LA SALUD DE PUERTO RICO,% JAIME PLA CORTES,VILLA NEVAREZ PROFESSIONAL STE 101,SAN JUAN,PR,00927-5302,0000,03,3,1000,201506,1,15,000000000,1,01,202212,3,0,02,0,12,28190,0,0,E60,
660804779,MUSEO DEL MAR INC,% JOSE O BUSTO,360 CALLE DE SAN FRANCISCO,SAN JUAN,PR,00901-1719,0000,03,3,2000,201712,1,16,000000000,1,01,202306,0,0,02,0,06,0,0,0,A50,
660804845,FUNDACION CORTES INC,% IGNACIO CORTES GELPI,PO BOX 363626,SAN JUAN,PR,00936-3626,0000,03,3,1000,201509,1,15,000000000,1,01,202312,4,5,01,0,12,283691,618709,618709,T50,
660804878,HOGAR DE ANCIANOS EL JARDIN DEL EDEN INC,% CARMEN R LOPEZ,PO BOX 902,LAJAS,PR,00667-0902,0000,03,3,1000,201407,1,04,000000000,1,01,202312,5,5,00,1,12,537421,731991,,Z99,
660804925,HUELLITAS DE ESPERANZA DE SANLINAS INC,% PO BOX 37,PO BOX 37,SALINAS,PR,00751-0037,0000,03,3,1000,201708,1,15,000000000,1,01,202306,0,0,02,0,06,0,0,0,D20,
660805404,FUNDACION ONCOLOGICA HIMA-SAN PABLO INC,% HEIDI RODRIGUEZ,PO BOX 4980,CAGUAS,PR,00726-4980,0000,03,3,1000,201809,1,15,000000000,1,01,202312,3,3,01,0,12,38005,53593,53593,P20,
660805770,ENLACE INTERNACIONAL PR CORP,% HERBERT PADUA-MENDEZ,PO BOX 4956,CAGUAS,PR,00726-4956,0000,03,3,1000,201410,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,Q33,
660805913,VITRINA SOLIDARIA INC,% RAQUEL SKERRETT,PO BOX 363523,SAN JUAN,PR,00936-3523,0000,03,2,1000,202001,1,15,000000000,1,01,202212,4,5,01,0,12,379482,739435,739435,S30,
660806791,MI CASITA DORADA HOME INC,,276 CALLE 43,SAN JUAN,PR,00924-1269,0000,03,3,1000,202111,1,15,000000000,1,01,202112,4,4,01,0,12,113189,134550,134550,P74,
660807937,IGLESIA CIUDADANOS DEL REINO,,HC 71 BOX 6929,CAYEY,PR,00736-9542,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660808103,MINISTRY WITH MARINERS AND FISHERS,% MINISTRY WITH MARINERS AND FISHER,9 CALLE RODRIGUEZ SERRA APT 3A,SAN JUAN,PR,00907-1408,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660808415,PUERTO RICO COMPOSTA INC,,PO BOX 723,NAGUABO,PR,00718-0723,0000,03,3,1200,201606,1,16,000000000,1,01,202212,3,3,01,0,12,55958,74167,74167,C30,
660808702,COLECTIVO ILE CORPORACION,% MARIA REINAT-PUMAREJO,PO BOX 6055,CAGUAS,PR,00726-6055,0000,03,3,1200,202405,1,15,000000000,1,01,,0,0,01,0,12,,,,P01,COLECTIVO ILE
660809033,HORSE LIFE FOR PUERTO RICO INC,% LUIS,PO BOX 4040,JUNCOS,PR,00777-7040,0000,03,3,2400,201903,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,D99,
660809135,VIEQUES EN RESCATE,,PO BOX 202,VIEQUES,PR,00765-0202,0000,03,3,1000,202203,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,Z99,
660809629,BELEN EFRATA INC,% LUIS E REYES CENTENO,SECTOR LOS REYES CARR 835 KM 0 HM 9,GUAYNABO,PR,00970-0000,0000,03,3,1257,202108,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,K31,
660809671,STEVEN ANTHONY CHILDRENS HOSPITAL,,1 CALLE CASTILLO,PONCE,PR,00730-3824,0000,03,3,1000,202303,1,12,000000000,1,01,202312,1,3,02,0,12,1837,26443,26443,E22,
660809838,CASA CULTURAL AFRO CARIBENA-CENTRO YUIZA INC,% MARGARITA RAMOS-LACEN,PO BOX 112,LOIZA,PR,00772-0112,0000,03,3,1000,201407,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A23,CASA CULTURAL AFRO-CARIBENA YUIZA
660810116,INTERNATIONAL UNION UNITED AUTO AEROSPACE & AGRICULTURAL WORKERS,,3100 CARR 190 STE 201,CAROLINA,PR,00983-1983,0427,05,9,3000,194106,2,00,263000000,5,01,202312,0,0,02,0,12,0,0,0,,2312 UAW LOCAL
660810613,IGLESIA CRISTIANA INTERNACIONAL SANTUARIO ARBOL DE VIDA INC,,PO BOX 7682,CAGUAS,PR,00726-7682,0000,03,3,1270,201907,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
660811585,ASOCIACION DE DOCUMENTALISTAS DE PUERTO RICO INC,% RHETT L GARCIA,PO BOX 6131,SAN JUAN,PR,00914-6131,0000,03,3,1000,201903,1,16,000000000,1,01,202312,4,4,01,0,12,180435,278617,278617,A90,
660811657,DEFENSA ANIMAL DE RINCON,% ADELAIDE E CANINO,HC 1 BOX 4749,RINCON,PR,00677-8805,0000,03,3,4000,201503,1,15,000000000,1,01,202312,4,4,01,0,12,218429,161612,161612,D20,DAR
660811708,ROBERTO CLEMENTE FOUNDATION CORP,% THOMAS BRASUELL,PO BOX 30110,SAN JUAN,PR,00929-1110,0000,03,3,1200,201806,1,16,000000000,1,01,202112,3,4,01,0,12,61668,122945,122945,M99,ROBERTO CLEMENTE FOUNDATION
660811997,IGLESIA DIOS ES NUESTRO REFUGIO,,PO BOX 4054,BAYAMON,PR,00958-1054,2046,03,9,7000,196911,1,10,000000000,5,01,,0,0,01,0,12,,,,,
660812004,ATI ISABELA INC,% VICTOR DIAS CORTES,PO BOX 531,ISABELA,PR,00662-0531,0000,03,3,2000,202403,1,15,000000000,1,01,,0,0,02,0,12,,,,A80,AMIGOS DEL TREN DE ISABELA ATI
